trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.4, 'e': 0.006620308678535392}",25,7,31.40457495645481,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.4, 'e': 0.006560725900428574}",25,14,23.170392381445833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.4, 'e': 0.0065016793673247164}",20,6,25.543836114118104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.4, 'e': 0.006443164253018794}",25,14,20.308400428539244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.4, 'e': 0.006385175774741625}",30,18,26.135807376357263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.4, 'e': 0.00632770919276895}",25,8,33.716161941422534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.4, 'e': 0.006270759810034029}",30,10,39.68660215339493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.4, 'e': 0.006214322971743723}",25,7,31.234711547194145,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.4, 'e': 0.00615839406499803}",20,4,33.762600525452584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.4, 'e': 0.006102968518413047}",25,11,29.227860113807562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.4, 'e': 0.00604804180174733}",35,15,38.16171038250965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.4, 'e': 0.0059936094255316034}",20,6,23.241770410692723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.4, 'e': 0.005939666940701819}",20,10,17.63386899081083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.4, 'e': 0.005886209938235503}",25,18,15.60685585109772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.4, 'e': 0.005833234048791384}",30,23,13.062607388468434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.4, 'e': 0.005780734942352261}",25,15,20.004055940437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.4, 'e': 0.005728708327871091}",25,15,22.77622459985593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.4, 'e': 0.005677149952920252}",20,8,20.728938026142323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.4, 'e': 0.005626055603343969}",20,16,8.888723917630687,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.4, 'e': 0.005575421102913873}",25,15,18.693171161768074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.4, 'e': 0.0055252423129876485}",20,13,11.831138728090883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.4, 'e': 0.00547551513217076}",20,15,10.240052652897003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.4, 'e': 0.005426235495981223}",25,18,15.093741418398666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.4, 'e': 0.005377399376517392}",35,25,17.126308733094927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.4, 'e': 0.005329002782128735}",20,14,9.806897276436262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.4, 'e': 0.005281041757089577}",25,11,24.156904248665427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.4, 'e': 0.0052335123812757706}",20,8,21.596717532535592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.4, 'e': 0.005186410769844289}",20,0,31.082537677668302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
583,False,"{'a': 0.4, 'e': 0.0051397330729156905}",20,14,10.033519225484323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.4, 'e': 0.005093475475259449}",25,12,19.420466204543274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.4, 'e': 0.005047634195982114}",25,17,15.931524039471395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.4, 'e': 0.005002205488218275}",30,14,28.943730020620702,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.4, 'e': 0.0049571856388243105}",20,0,37.694610966032236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.4, 'e': 0.004912570968074892}",20,12,14.038435157318744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.4, 'e': 0.004868357829362218}",25,15,18.095652404718294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.4, 'e': 0.004824542608897958}",20,12,15.766235762597905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.4, 'e': 0.004781121725417877}",25,12,24.57839706703127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.4, 'e': 0.004738091629889116}",25,14,20.562290319462573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.4, 'e': 0.004695448805220114}",25,17,8.573188819591534,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.4, 'e': 0.004653189765973133}",20,11,17.23983035323488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.4, 'e': 0.004611311058079375}",20,5,28.30446618387342,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.4, 'e': 0.004569809258556661}",25,11,25.211704026111374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.4, 'e': 0.004528680975229651}",25,12,22.304921955487856,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.4, 'e': 0.0044879228464525835}",20,10,15.81934164772324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.4, 'e': 0.00444753154083451}",30,23,9.983197860189286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.4, 'e': 0.004407503756967}",20,16,6.984125716084315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.4, 'e': 0.004367836223154296}",25,8,24.11516715567282,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.4, 'e': 0.004328525697145908}",20,11,17.353475805812185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.4, 'e': 0.004289568965871594}",25,11,26.17429301245009,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.4, 'e': 0.0042509628451787495}",20,4,27.11203000094096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.4, 'e': 0.00421270417957214}",20,16,7.371781854950729,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.4, 'e': 0.004174789841955991}",20,13,13.384657497418479,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.4, 'e': 0.004137216733378387}",20,11,18.087448905463962,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.4, 'e': 0.004099981782777981}",20,15,9.49633241684105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.4, 'e': 0.00406308194673298}",25,19,11.229529423826868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.4, 'e': 0.004026514209212383}",20,7,21.069617417183284,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.4, 'e': 0.003990275581329471}",35,21,26.674407674786686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.4, 'e': 0.003954363101097506}",30,19,22.767534045717547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.4, 'e': 0.003918773833187629}",20,4,27.986833852068923,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.4, 'e': 0.00388350486868894}",20,16,4.881077428785838,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.4, 'e': 0.0038485533248707395}",25,20,8.306145136216664,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.4, 'e': 0.0038139163449469027}",30,3,48.58246406507797,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.4, 'e': 0.0037795910978423806}",20,10,17.756715032107337,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.4, 'e': 0.0037455747779617994}",20,13,14.077810315726229,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.4, 'e': 0.0037118646049601432}",20,11,17.10525654652471,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.4, 'e': 0.003678457823515502}",35,21,24.906117068000377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.4, 'e': 0.0036453517031038623}",30,19,9.509185458934986,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.4, 'e': 0.0036125435377759277}",20,16,8.737341039453192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.4, 'e': 0.003580030645935944}",25,11,27.50840477721201,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.4, 'e': 0.0035478103701225205}",20,14,9.383273870321265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.4, 'e': 0.0035158800767914177}",25,0,37.75889069865732,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
626,False,"{'a': 0.4, 'e': 0.003484237156100295}",30,13,29.189060719289586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.4, 'e': 0.0034528790216953923}",20,12,14.98987773840281,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.4, 'e': 0.003421803110500134}",30,10,40.47386660753216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.4, 'e': 0.0033910068825056326}",20,8,19.972601761213355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.4, 'e': 0.003360487820563082}",20,14,14.172993383021005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.4, 'e': 0.0033302434301780144}",20,14,11.784459075034983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.4, 'e': 0.0033002712393064124}",20,16,6.062731592422936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.4, 'e': 0.003270568798152655}",20,8,25.262488129526943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.4, 'e': 0.0032411336789692807}",30,13,29.63660990461135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.4, 'e': 0.0032119634758585574}",20,10,16.075591371930265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.4, 'e': 0.00318305580457583}",20,10,17.98814233795067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.4, 'e': 0.003154408302334648}",25,11,24.84573091537522,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.4, 'e': 0.003126018627613636}",20,11,16.33451556633035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.4, 'e': 0.0030978844599651133}",20,10,16.57892809858745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.4, 'e': 0.003070003499825427}",30,7,38.96343022829554,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.4, 'e': 0.0030423734683269984}",20,14,10.105660701279705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.4, 'e': 0.0030149921071120555}",30,11,35.82144227874344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.4, 'e': 0.002987857178148047}",20,2,31.077787872354094,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.4, 'e': 0.0029609664635447145}",25,12,24.46305193250606,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.4, 'e': 0.002934317765372812}",20,12,13.829552651126326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.4, 'e': 0.002907908905484457}",30,16,24.473797606334053,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.4, 'e': 0.0028817377253350968}",20,8,23.285941352913316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.4, 'e': 0.002855802085807081}",20,13,12.644300953539824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.4, 'e': 0.002830099867034817}",20,9,16.824067510843992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.4, 'e': 0.0028046289682315036}",30,8,41.723900148678545,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.4, 'e': 0.0027793873075174203}",20,16,9.46399879252007,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.4, 'e': 0.0027543728217497634}",20,16,6.859073526371875,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.4, 'e': 0.0027295834663540156}",25,7,37.3664471205899,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.4, 'e': 0.0027050172151568295}",25,13,20.840868420755974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.4, 'e': 0.002680672060220418}",35,22,26.664887643892538,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.4, 'e': 0.0026565460116784343}",20,11,14.955809404549095,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.4, 'e': 0.0026326370975733285}",25,18,11.84392441441397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.4, 'e': 0.0026089433636951685}",20,8,23.469959043555413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.4, 'e': 0.002585462873421912}",30,16,27.486266757550343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.4, 'e': 0.0025621937075611147}",20,14,12.025471554439651,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.4, 'e': 0.0025391339641930646}",20,15,7.193564751478277,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.4, 'e': 0.002516281758515327}",20,12,10.45028125493517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.4, 'e': 0.002493635222688689}",20,10,20.006346470522846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.4, 'e': 0.0024711925056844905}",20,11,14.390289167173623,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.4, 'e': 0.00244895177313333}",30,4,38.819187963956416,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.4, 'e': 0.00242691120717513}",20,10,14.35833389833825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.4, 'e': 0.0024050690063105538}",20,10,17.791707468963946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.4, 'e': 0.002383423385253759}",30,18,25.180787296927566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.4, 'e': 0.0023619725747864753}",35,26,16.42021997637426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.4, 'e': 0.002340714821613397}",20,6,22.12583424153526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.4, 'e': 0.0023196483882188764}",20,6,26.880129888881374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.4, 'e': 0.0022987715527249064}",35,21,30.139123657971062,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.4, 'e': 0.0022780826087503824}",25,11,29.006131558200252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.4, 'e': 0.002257579865271629}",25,3,22.063750232860947,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.4, 'e': 0.0022372616464841843}",30,16,26.945524573989704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.4, 'e': 0.0022171262916658267}",20,14,11.842943524057542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.4, 'e': 0.002197172155040834}",25,19,12.779753890142878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.4, 'e': 0.0021773976056454667}",25,19,13.788342588218057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.4, 'e': 0.0021578010271946575}",25,12,21.574186894965944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.4, 'e': 0.0021383808179499058}",20,10,17.709660449414475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.4, 'e': 0.0021191353905883567}",20,11,17.79213017200204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.4, 'e': 0.0021000631720730616}",35,13,45.06502386512032,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.4, 'e': 0.002081162603524404}",20,13,13.883390796333451,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.4, 'e': 0.0020624321400926847}",20,6,26.18199555849116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.4, 'e': 0.0020438702508318507}",25,17,17.26189623470687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.4, 'e': 0.002025475418574364}",25,10,31.292374161560414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.4, 'e': 0.0020072461398071948}",25,18,11.030273681780649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.4, 'e': 0.00198918092454893}",25,13,22.851844048211518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.4, 'e': 0.00197127829622799}",20,10,16.90275128462202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.4, 'e': 0.001953536791561938}",20,9,25.013078710126592,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.4, 'e': 0.0019359549604378806}",20,2,22.88925754814545,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.4, 'e': 0.0019185313657939396}",35,25,18.43902380397918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.4, 'e': 0.0019012645835017941}",35,13,40.31707354063284,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.4, 'e': 0.001884153202250278}",20,16,6.43163364154136,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.4, 'e': 0.0018671958234300254}",30,13,33.016359398899894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.4, 'e': 0.0018503910610191553}",20,6,26.959112324341476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.4, 'e': 0.0018337375414699828}",20,11,18.098682076089155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.4, 'e': 0.0018172339035967529}",20,4,28.110453348762096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.4, 'e': 0.0018008787984643822}",25,2,39.311365029215644,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.4, 'e': 0.0017846708892782026}",20,8,16.08939095795601,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.4, 'e': 0.0017686088512746988}",30,17,27.86162712903146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.4, 'e': 0.0017526913716132265}",25,17,14.898655814539747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.4, 'e': 0.0017369171492687076}",30,24,11.664699873965256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.4, 'e': 0.0017212848949252893}",20,6,24.526077281070783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.4, 'e': 0.0017057933308709616}",20,11,14.604735200771115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.4, 'e': 0.001690441190893123}",20,11,18.500804880640736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.4, 'e': 0.0016752272201750848}",25,20,9.000926294276116,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.4, 'e': 0.001660150175193509}",20,13,13.23794788486365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.4, 'e': 0.0016452088236167675}",20,5,28.084602294055497,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.4, 'e': 0.0016304019442042166}",20,8,18.617418749127026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.4, 'e': 0.0016157283267063786}",20,14,11.143954950482257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.4, 'e': 0.0016011867717660212}",30,16,24.728853471499104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.4, 'e': 0.001586776090820127}",25,13,25.433346559190866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.4, 'e': 0.001572495106002746}",20,5,26.382608540930132,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.4, 'e': 0.0015583426500487213}",20,6,25.220931300083922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.4, 'e': 0.0015443175661982828}",25,16,20.87797527548762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.4, 'e': 0.0015304187081024983}",25,8,31.81106620406093,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.4, 'e': 0.0015166449397295758}",25,16,19.075216208540432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.4, 'e': 0.0015029951352720095}",20,12,13.859136238385545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.4, 'e': 0.0014894681790545614}",25,15,16.5780737918033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.4, 'e': 0.0014760629654430703}",30,18,24.556099982783508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.4, 'e': 0.0014627783987540828}",25,15,18.128698016081717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.4, 'e': 0.001449613393165296}",20,10,17.761997485982494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.4, 'e': 0.0014365668726268085}",20,16,7.78256596862403,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.4, 'e': 0.0014236377707731672}",20,14,11.197343081616436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.4, 'e': 0.0014108250308362087}",20,8,24.493064215347072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.4, 'e': 0.0013981276055586827}",25,17,14.920938084742435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.4, 'e': 0.0013855444571086546}",20,13,12.667412222002014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.4, 'e': 0.0013730745569946767}",30,16,22.58029762528202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.4, 'e': 0.0013607168859817245}",30,18,19.502120456102713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.4, 'e': 0.001348470434007889}",20,8,23.505514758260368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.4, 'e': 0.001336334200101818}",30,20,17.292247829962175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.4, 'e': 0.0013243071923009016}",20,7,22.205350373881462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.4, 'e': 0.0013123884275701935}",20,5,26.82375397896399,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.4, 'e': 0.0013005769317220618}",20,14,9.312857308410745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.4, 'e': 0.0012888717393365634}",35,23,24.597115706042178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.4, 'e': 0.0012772718936825342}",30,23,13.951570821516817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.4, 'e': 0.0012657764466393914}",25,20,10.70748286277225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.4, 'e': 0.001254384458619637}",20,5,24.289174877552846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
