trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
586,False,"{'a': 0.4, 'e': 0.005002205488218275}",25,14,20.029320548199415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.4, 'e': 0.0049571856388243105}",25,13,25.683141364223108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.4, 'e': 0.004912570968074892}",30,19,21.959218773833136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.4, 'e': 0.004868357829362218}",25,10,28.386911683263847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.4, 'e': 0.004824542608897958}",30,12,18.074136280359905,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.4, 'e': 0.004781121725417877}",20,10,17.09253822166458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.4, 'e': 0.004738091629889116}",25,9,25.945263226871674,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.4, 'e': 0.004695448805220114}",20,8,22.559192891394844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.4, 'e': 0.004653189765973133}",25,18,12.916972958528085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.4, 'e': 0.004611311058079375}",20,14,10.747197169118438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.4, 'e': 0.004569809258556661}",20,10,17.790767989429852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.4, 'e': 0.004528680975229651}",25,14,20.349299986187432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.4, 'e': 0.0044879228464525835}",25,15,19.97392296115293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.4, 'e': 0.00444753154083451}",30,15,30.192466895503628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.4, 'e': 0.004407503756967}",25,15,17.997881273177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.4, 'e': 0.004367836223154296}",25,11,24.685980887051024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.4, 'e': 0.004328525697145908}",20,8,23.192867877491544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.4, 'e': 0.004289568965871594}",20,8,21.05462754489241,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.4, 'e': 0.0042509628451787495}",20,9,23.509639190563096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.4, 'e': 0.00421270417957214}",20,10,18.84719439556166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.4, 'e': 0.004174789841955991}",30,20,22.01428677087779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.4, 'e': 0.004137216733378387}",20,12,15.140969627243955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.4, 'e': 0.004099981782777981}",25,11,25.626026644534843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.4, 'e': 0.00406308194673298}",20,15,10.924857433068313,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.4, 'e': 0.004026514209212383}",25,15,17.975211154295224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.4, 'e': 0.003990275581329471}",20,1,26.75678064501453,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.4, 'e': 0.003954363101097506}",30,22,15.354450116485715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.4, 'e': 0.003918773833187629}",20,15,10.700722963846331,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.4, 'e': 0.00388350486868894}",30,22,15.001827188348262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.4, 'e': 0.0038485533248707395}",20,16,8.21233387796033,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.4, 'e': 0.0038139163449469027}",25,12,25.59512966331576,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.4, 'e': 0.0037795910978423806}",20,14,10.856206472500888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.4, 'e': 0.0037455747779617994}",25,15,18.027629812107985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.4, 'e': 0.0037118646049601432}",20,11,13.818832300500986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.4, 'e': 0.003678457823515502}",25,13,24.31170174792668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.4, 'e': 0.0036453517031038623}",30,18,21.032864838232896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.4, 'e': 0.0036125435377759277}",25,16,13.574192805005413,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.4, 'e': 0.003580030645935944}",25,15,18.325743049246267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.4, 'e': 0.0035478103701225205}",30,20,20.33765078667025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.4, 'e': 0.0035158800767914177}",30,13,32.14730151079298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.4, 'e': 0.003484237156100295}",20,14,12.32918222989651,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.4, 'e': 0.0034528790216953923}",20,11,19.780440581304358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.4, 'e': 0.003421803110500134}",20,11,16.385291899815197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.4, 'e': 0.0033910068825056326}",30,22,15.727811224368214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.4, 'e': 0.003360487820563082}",25,15,18.589530406958584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.4, 'e': 0.0033302434301780144}",20,10,17.48455012730732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.4, 'e': 0.0033002712393064124}",20,9,23.249108677527186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.4, 'e': 0.003270568798152655}",25,15,19.62165936382946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.4, 'e': 0.0032411336789692807}",25,8,29.972560213873216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.4, 'e': 0.0032119634758585574}",20,4,23.5403889423868,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.4, 'e': 0.00318305580457583}",25,14,23.287498147888943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.4, 'e': 0.003154408302334648}",35,17,16.582862184087272,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
638,False,"{'a': 0.4, 'e': 0.003126018627613636}",35,20,30.703012516105833,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.4, 'e': 0.0030978844599651133}",20,12,15.86593849365363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.4, 'e': 0.003070003499825427}",35,26,15.074009208943592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.4, 'e': 0.0030423734683269984}",30,22,13.916055273402083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.4, 'e': 0.0030149921071120555}",20,10,17.539998947898535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.4, 'e': 0.002987857178148047}",25,10,28.482522222811586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.4, 'e': 0.0029609664635447145}",20,6,25.60389208432226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.4, 'e': 0.002934317765372812}",20,0,16.118380924989342,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
646,False,"{'a': 0.4, 'e': 0.002907908905484457}",20,15,7.372383024294017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.4, 'e': 0.0028817377253350968}",20,13,15.25471031373656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.4, 'e': 0.002855802085807081}",20,8,19.29412316335836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.4, 'e': 0.002830099867034817}",20,12,13.083939589111301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.4, 'e': 0.0028046289682315036}",20,11,16.607502681518486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.4, 'e': 0.0027793873075174203}",25,17,17.207773999996526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.4, 'e': 0.0027543728217497634}",25,7,31.939690322090883,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.4, 'e': 0.0027295834663540156}",25,14,20.076485463534638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.4, 'e': 0.0027050172151568295}",20,8,24.177279346607133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.4, 'e': 0.002680672060220418}",20,11,17.9897839767284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.4, 'e': 0.0026565460116784343}",20,0,32.70759917379183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.4, 'e': 0.0026326370975733285}",25,20,9.944962122708919,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.4, 'e': 0.0026089433636951685}",25,13,22.83868834918136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.4, 'e': 0.002585462873421912}",20,12,14.315056508679772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.4, 'e': 0.0025621937075611147}",20,8,22.53625543186103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.4, 'e': 0.0025391339641930646}",20,14,12.827018396376612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.4, 'e': 0.002516281758515327}",20,14,9.438691541504063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.4, 'e': 0.002493635222688689}",20,13,14.638049366493838,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.4, 'e': 0.0024711925056844905}",20,12,11.623485728196819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.4, 'e': 0.00244895177313333}",25,12,23.598251535236365,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.4, 'e': 0.00242691120717513}",20,13,8.277111752973891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.4, 'e': 0.0024050690063105538}",30,23,14.185481653150372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.4, 'e': 0.002383423385253759}",20,13,14.54879498973596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.4, 'e': 0.0023619725747864753}",30,16,24.43071278079979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.4, 'e': 0.002340714821613397}",20,9,20.2302435171588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.4, 'e': 0.0023196483882188764}",20,9,23.91752565237723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.4, 'e': 0.0022987715527249064}",20,14,12.46895964606609,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.4, 'e': 0.0022780826087503824}",20,6,21.726009681292865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.4, 'e': 0.002257579865271629}",30,15,28.56114240193069,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.4, 'e': 0.0022372616464841843}",25,9,27.211063946215287,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.4, 'e': 0.0022171262916658267}",20,10,17.730663649284338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.4, 'e': 0.002197172155040834}",25,16,15.764649784381941,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.4, 'e': 0.0021773976056454667}",25,15,19.85387025483629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.4, 'e': 0.0021578010271946575}",25,17,16.675301094742714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.4, 'e': 0.0021383808179499058}",20,13,14.605907473142995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.4, 'e': 0.0021191353905883567}",30,16,33.71830413759788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.4, 'e': 0.0021000631720730616}",30,4,48.46486966264914,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.4, 'e': 0.002081162603524404}",20,8,22.131044071894173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.4, 'e': 0.0020624321400926847}",20,14,14.753580678463187,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.4, 'e': 0.0020438702508318507}",30,19,18.692009355781522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.4, 'e': 0.002025475418574364}",30,18,26.892429310000853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.4, 'e': 0.0020072461398071948}",20,10,20.38526504234426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.4, 'e': 0.00198918092454893}",25,15,17.133331506227297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.4, 'e': 0.00197127829622799}",20,6,22.63424120159689,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.4, 'e': 0.001953536791561938}",25,16,18.779808148165003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.4, 'e': 0.0019359549604378806}",25,15,21.369279188575696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.4, 'e': 0.0019185313657939396}",25,15,17.396375332469425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.4, 'e': 0.0019012645835017941}",25,15,18.623284599614188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.4, 'e': 0.001884153202250278}",20,7,26.29793306855465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.4, 'e': 0.0018671958234300254}",30,22,12.837942719790583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.4, 'e': 0.0018503910610191553}",30,17,30.147549012297358,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.4, 'e': 0.0018337375414699828}",25,4,28.983404695831457,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.4, 'e': 0.0018172339035967529}",35,23,25.9797509614453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.4, 'e': 0.0018008787984643822}",25,11,27.37183544252199,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.4, 'e': 0.0017846708892782026}",20,13,15.728410010587973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.4, 'e': 0.0017686088512746988}",20,8,23.422751143295457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.4, 'e': 0.0017526913716132265}",25,7,30.80196557519394,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.4, 'e': 0.0017369171492687076}",25,12,21.92642899497092,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.4, 'e': 0.0017212848949252893}",20,4,24.919082134250406,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.4, 'e': 0.0017057933308709616}",20,10,22.320078925834842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.4, 'e': 0.001690441190893123}",25,14,23.330629791803347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.4, 'e': 0.0016752272201750848}",30,4,42.122320940665404,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.4, 'e': 0.001660150175193509}",20,16,6.0342066654547315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.4, 'e': 0.0016452088236167675}",25,11,25.73725216831655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.4, 'e': 0.0016304019442042166}",35,21,27.56037294125151,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.4, 'e': 0.0016157283267063786}",20,3,26.332962304264782,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.4, 'e': 0.0016011867717660212}",20,14,11.621130577699395,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.4, 'e': 0.001586776090820127}",20,15,7.876269731869478,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.4, 'e': 0.001572495106002746}",30,13,32.93900182054316,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.4, 'e': 0.0015583426500487213}",20,7,25.029802438405035,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.4, 'e': 0.0015443175661982828}",25,19,10.863926384527392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.4, 'e': 0.0015304187081024983}",30,22,13.430100336878764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.4, 'e': 0.0015166449397295758}",25,15,18.731733129765683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.4, 'e': 0.0015029951352720095}",30,18,22.40715744271593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.4, 'e': 0.0014894681790545614}",20,10,15.83984688772451,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.4, 'e': 0.0014760629654430703}",20,14,10.675378036717834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.4, 'e': 0.0014627783987540828}",25,15,23.157706475117752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.4, 'e': 0.001449613393165296}",20,10,17.84793132457429,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.4, 'e': 0.0014365668726268085}",20,10,19.283827467307912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.4, 'e': 0.0014236377707731672}",20,6,18.430134512304484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.4, 'e': 0.0014108250308362087}",30,14,24.485948956599877,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.4, 'e': 0.0013981276055586827}",20,0,32.44036142948094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.4, 'e': 0.0013855444571086546}",25,14,22.405945336568006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.4, 'e': 0.0013730745569946767}",25,16,14.577062188733795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.4, 'e': 0.0013607168859817245}",25,12,26.62084593163128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.4, 'e': 0.001348470434007889}",30,16,26.523926506745823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.4, 'e': 0.001336334200101818}",25,15,16.900116837495414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.4, 'e': 0.0013243071923009016}",20,16,7.246975267760206,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.4, 'e': 0.0013123884275701935}",20,4,30.585163206915563,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.4, 'e': 0.0013005769317220618}",25,12,24.63487949057241,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.4, 'e': 0.0012888717393365634}",25,15,17.606978571608263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.4, 'e': 0.0012772718936825342}",20,14,10.15776534249566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.4, 'e': 0.0012657764466393914}",20,9,23.6997925888988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.4, 'e': 0.001254384458619637}",25,20,9.547122945009644,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.4, 'e': 0.0012430949984920602}",25,6,33.44995781918686,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.4, 'e': 0.0012319071435056316}",20,15,10.23000974585168,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.4, 'e': 0.0012208199792140809}",30,15,25.519150145115237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.4, 'e': 0.001209832599401154}",30,14,30.98636387772519,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.4, 'e': 0.0011989441060065436}",25,12,23.07510105091104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.4, 'e': 0.0011881536090524846}",30,20,21.607884623487447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.4, 'e': 0.0011774602265710124}",20,15,8.8951215248204,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.4, 'e': 0.0011668630845318732}",20,14,11.421843592398774,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.4, 'e': 0.0011563613167710864}",30,14,25.078612459716624,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.4, 'e': 0.0011459540649201465}",25,15,20.296895151127583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.4, 'e': 0.0011356404783358653}",20,8,20.028469339327703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.4, 'e': 0.0011254197140308426}",25,11,24.499165172323103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.4, 'e': 0.001115290936604565}",30,20,21.077852035342442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.4, 'e': 0.0011052533181751239}",20,12,17.44745592452877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.4, 'e': 0.0010953060383115478}",30,15,29.52810419429534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.4, 'e': 0.001085448283966744}",20,10,21.15895394889024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.4, 'e': 0.0010756792494110432}",20,9,20.580625765028053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.4, 'e': 0.001065998136166344}",25,14,18.758671960766875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.4, 'e': 0.0010564041529408468}",25,11,24.186311203067362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.4, 'e': 0.0010468965155643792}",25,13,24.56492114883494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.4, 'e': 0.0010374744469243}",25,18,13.409212036560106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.4, 'e': 0.0010281371769019813}",30,19,22.76288948165293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.4, 'e': 0.0010188839423098635}",25,7,27.746305461035774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.4, 'e': 0.0010097139868290748}",30,12,32.64882637055755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.4, 'e': 0.0010006265609476131}",30,20,20.957352346830763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.4, 'e': 0.0009916209218990845}",25,10,27.822156275546924,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,11,23.534610620340892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",30,21,13.999318820416491,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,3,28.939228064823244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,9,23.38096155694563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,19,10.838916402987069,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
